Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day
1699,2020-05-07,8:00 AM,Tamil Nadu,-,-,1516,35,4829,98
1700,2020-05-07,8:00 AM,Telengana,-,-,628,29,1107,98
1701,2020-05-07,8:00 AM,Tripura,-,-,2,0,43,98
1702,2020-05-07,8:00 AM,Uttarakhand,-,-,39,1,61,98
1703,2020-05-07,8:00 AM,Uttar Pradesh,-,-,1130,60,2998,98
1704,2020-05-07,8:00 AM,West Bengal,-,-,364,144,1456,98
1705,2020-05-08,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,99
1706,2020-05-08,8:00 AM,Andhra Pradesh,-,-,780,38,1847,99
1707,2020-05-08,8:00 AM,Arunachal Pradesh,-,-,1,0,1,99
1708,2020-05-08,8:00 AM,Assam,-,-,34,1,54,99
1709,2020-05-08,8:00 AM,Bihar,-,-,246,5,550,99
1710,2020-05-08,8:00 AM,Chandigarh,-,-,21,1,135,99
1711,2020-05-08,8:00 AM,Chhattisgarh,-,-,38,0,59,99
1712,2020-05-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,99
1713,2020-05-08,8:00 AM,Delhi,-,-,1931,66,5980,99
1714,2020-05-08,8:00 AM,Goa,-,-,7,0,7,99
1715,2020-05-08,8:00 AM,Gujarat,-,-,1709,425,7012,99
1716,2020-05-08,8:00 AM,Haryana,-,-,260,7,625,99
1717,2020-05-08,8:00 AM,Himachal Pradesh,-,-,38,2,46,99
1718,2020-05-08,8:00 AM,Jammu and Kashmir,-,-,335,9,793,99
1719,2020-05-08,8:00 AM,Jharkhand,-,-,41,3,132,99
1720,2020-05-08,8:00 AM,Karnataka,-,-,366,30,705,99
1721,2020-05-08,8:00 AM,Kerala,-,-,474,4,503,99
1722,2020-05-08,8:00 AM,Ladakh,-,-,17,0,42,99
1723,2020-05-08,8:00 AM,Madhya Pradesh,-,-,1231,193,3252,99
1724,2020-05-08,8:00 AM,Maharashtra,-,-,3301,694,17974,99
1725,2020-05-08,8:00 AM,Manipur,-,-,2,0,2,99
1726,2020-05-08,8:00 AM,Meghalaya,-,-,10,1,12,99
1727,2020-05-08,8:00 AM,Mizoram,-,-,0,0,1,99
1728,2020-05-08,8:00 AM,Odisha,-,-,62,2,219,99
1729,2020-05-08,8:00 AM,Puducherry,-,-,6,0,9,99
1730,2020-05-08,8:00 AM,Punjab,-,-,149,28,1644,99
1731,2020-05-08,8:00 AM,Rajasthan,-,-,1596,97,3427,99
1732,2020-05-08,8:00 AM,Tamil Nadu,-,-,1547,37,5409,99
1733,2020-05-08,8:00 AM,Telengana,-,-,650,29,1123,99
1734,2020-05-08,8:00 AM,Tripura,-,-,2,0,65,99
1735,2020-05-08,8:00 AM,Uttarakhand,-,-,39,1,61,99
1736,2020-05-08,8:00 AM,Uttar Pradesh,-,-,1250,62,3071,99
1737,2020-05-08,8:00 AM,West Bengal,-,-,364,151,1548,99
1738,2020-05-09,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,100
1739,2020-05-09,8:00 AM,Andhra Pradesh,-,-,842,41,1887,100
1740,2020-05-09,8:00 AM,Arunachal Pradesh,-,-,1,0,1,100
1741,2020-05-09,8:00 AM,Assam,-,-,34,1,59,100
1742,2020-05-09,8:00 AM,Bihar,-,-,297,5,571,100
1743,2020-05-09,8:00 AM,Chandigarh,-,-,21,1,150,100
1744,2020-05-09,8:00 AM,Chhattisgarh,-,-,38,0,59,100
1745,2020-05-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,100
1746,2020-05-09,8:00 AM,Delhi,-,-,2020,68,6318,100
1747,2020-05-09,8:00 AM,Goa,-,-,7,0,7,100
1748,2020-05-09,8:00 AM,Gujarat,-,-,1872,449,7402,100
1749,2020-05-09,8:00 AM,Haryana,-,-,279,8,647,100
1750,2020-05-09,8:00 AM,Himachal Pradesh,-,-,38,2,50,100
1751,2020-05-09,8:00 AM,Jammu and Kashmir,-,-,364,9,823,100
1752,2020-05-09,8:00 AM,Jharkhand,-,-,52,3,132,100
1753,2020-05-09,8:00 AM,Karnataka,-,-,376,30,753,100
1754,2020-05-09,8:00 AM,Kerala,-,-,484,4,503,100
1755,2020-05-09,8:00 AM,Ladakh,-,-,17,0,42,100
1756,2020-05-09,8:00 AM,Madhya Pradesh,-,-,1349,200,3341,100
1757,2020-05-09,8:00 AM,Maharashtra,-,-,3470,731,19063,100
1758,2020-05-09,8:00 AM,Manipur,-,-,2,0,2,100
1759,2020-05-09,8:00 AM,Meghalaya,-,-,10,1,12,100
1760,2020-05-09,8:00 AM,Mizoram,-,-,0,0,1,100
1761,2020-05-09,8:00 AM,Odisha,-,-,63,2,271,100
1762,2020-05-09,8:00 AM,Puducherry,-,-,6,0,9,100
1763,2020-05-09,8:00 AM,Punjab,-,-,152,29,1731,100
1764,2020-05-09,8:00 AM,Rajasthan,-,-,1916,101,3579,100
1765,2020-05-09,8:00 AM,Tamil Nadu,-,-,1605,40,6009,100
1766,2020-05-09,8:00 AM,Telengana,-,-,700,29,1133,100
1767,2020-05-09,8:00 AM,Tripura,-,-,2,0,118,100
1768,2020-05-09,8:00 AM,Uttarakhand,-,-,46,1,63,100
1769,2020-05-09,8:00 AM,Uttar Pradesh,-,-,1387,66,3214,100
1770,2020-05-09,8:00 AM,West Bengal,-,-,364,160,1678,100
1771,2020-05-10,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,101
1772,2020-05-10,8:00 AM,Andhra Pradesh,-,-,887,44,1930,101
1773,2020-05-10,8:00 AM,Arunachal Pradesh,-,-,1,0,1,101
1774,2020-05-10,8:00 AM,Assam,-,-,34,2,63,101
1775,2020-05-10,8:00 AM,Bihar,-,-,322,5,591,101
1776,2020-05-10,8:00 AM,Chandigarh,-,-,24,2,169,101
1777,2020-05-10,8:00 AM,Chhattisgarh,-,-,43,0,59,101
1778,2020-05-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,101
1779,2020-05-10,8:00 AM,Delhi,-,-,2020,73,6542,101
1780,2020-05-10,8:00 AM,Goa,-,-,7,0,7,101
1781,2020-05-10,8:00 AM,Gujarat,-,-,2091,472,7796,101
1782,2020-05-10,8:00 AM,Haryana,-,-,290,9,675,101
1783,2020-05-10,8:00 AM,Himachal Pradesh,-,-,38,2,50,101
1784,2020-05-10,8:00 AM,Jammu and Kashmir,-,-,368,9,836,101
1785,2020-05-10,8:00 AM,Jharkhand,-,-,78,3,156,101
1786,2020-05-10,8:00 AM,Karnataka,-,-,386,30,794,101
1787,2020-05-10,8:00 AM,Kerala,-,-,485,4,505,101
1788,2020-05-10,8:00 AM,Ladakh,-,-,17,0,42,101
1789,2020-05-10,8:00 AM,Madhya Pradesh,-,-,1676,215,3614,101
1790,2020-05-10,8:00 AM,Maharashtra,-,-,3800,779,20228,101
1791,2020-05-10,8:00 AM,Manipur,-,-,2,0,2,101
1792,2020-05-10,8:00 AM,Meghalaya,-,-,10,1,13,101
1793,2020-05-10,8:00 AM,Mizoram,-,-,1,0,1,101
1794,2020-05-10,8:00 AM,Odisha,-,-,63,2,294,101
1795,2020-05-10,8:00 AM,Puducherry,-,-,6,0,9,101
1796,2020-05-10,8:00 AM,Punjab,-,-,157,31,1762,101
1797,2020-05-10,8:00 AM,Rajasthan,-,-,2026,106,3708,101
1798,2020-05-10,8:00 AM,Tamil Nadu,-,-,1824,44,6535,101
1799,2020-05-10,8:00 AM,Telengana,-,-,750,30,1163,101
1800,2020-05-10,8:00 AM,Tripura,-,-,2,0,134,101
1801,2020-05-10,8:00 AM,Uttarakhand,-,-,46,1,67,101
1802,2020-05-10,8:00 AM,Uttar Pradesh,-,-,1499,74,3373,101
1803,2020-05-10,8:00 AM,West Bengal,-,-,372,171,1786,101
1804,2020-05-11,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,102
1805,2020-05-11,8:00 AM,Andhra Pradesh,-,-,925,45,1980,102
1806,2020-05-11,8:00 AM,Arunachal Pradesh,-,-,1,0,1,102
1807,2020-05-11,8:00 AM,Assam,-,-,34,2,63,102
1808,2020-05-11,8:00 AM,Bihar,-,-,365,6,696,102
1809,2020-05-11,8:00 AM,Chandigarh,-,-,24,2,169,102
1810,2020-05-11,8:00 AM,Chhattisgarh,-,-,49,0,59,102
1811,2020-05-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,102
1812,2020-05-11,8:00 AM,Delhi,-,-,2069,73,6923,102
1813,2020-05-11,8:00 AM,Goa,-,-,7,0,7,102
1814,2020-05-11,8:00 AM,Gujarat,-,-,2545,493,8194,102
1815,2020-05-11,8:00 AM,Haryana,-,-,300,10,703,102
1816,2020-05-11,8:00 AM,Himachal Pradesh,-,-,39,2,55,102
1817,2020-05-11,8:00 AM,Jammu and Kashmir,-,-,383,9,861,102
1818,2020-05-11,8:00 AM,Jharkhand,-,-,78,3,157,102
1819,2020-05-11,8:00 AM,Karnataka,-,-,424,31,848,102
1820,2020-05-11,8:00 AM,Kerala,-,-,489,4,512,102
1821,2020-05-11,8:00 AM,Ladakh,-,-,21,0,42,102
1822,2020-05-11,8:00 AM,Madhya Pradesh,-,-,1676,215,3614,102
1823,2020-05-11,8:00 AM,Maharashtra,-,-,4199,832,22171,102
1824,2020-05-11,8:00 AM,Manipur,-,-,2,0,2,102
1825,2020-05-11,8:00 AM,Meghalaya,-,-,10,1,13,102
1826,2020-05-11,8:00 AM,Mizoram,-,-,1,0,1,102
1827,2020-05-11,8:00 AM,Odisha,-,-,68,3,377,102
1828,2020-05-11,8:00 AM,Puducherry,-,-,6,0,9,102
1829,2020-05-11,8:00 AM,Punjab,-,-,166,31,1823,102
1830,2020-05-11,8:00 AM,Rajasthan,-,-,2176,107,3814,102
1831,2020-05-11,8:00 AM,Tamil Nadu,-,-,1959,47,7204,102
1832,2020-05-11,8:00 AM,Telengana,-,-,750,30,1196,102
1833,2020-05-11,8:00 AM,Tripura,-,-,2,0,150,102
1834,2020-05-11,8:00 AM,Uttarakhand,-,-,46,1,68,102
1835,2020-05-11,8:00 AM,Uttar Pradesh,-,-,1653,74,3467,102
1836,2020-05-11,8:00 AM,West Bengal,-,-,417,185,1939,102
1837,2020-05-12,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,103
1838,2020-05-12,8:00 AM,Andhra Pradesh,-,-,975,45,2018,103
1839,2020-05-12,8:00 AM,Arunachal Pradesh,-,-,1,0,1,103
1840,2020-05-12,8:00 AM,Assam,-,-,34,2,65,103
1841,2020-05-12,8:00 AM,Bihar,-,-,377,6,747,103
1842,2020-05-12,8:00 AM,Chandigarh,-,-,24,2,174,103
1843,2020-05-12,8:00 AM,Chhattisgarh,-,-,53,0,59,103
1844,2020-05-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,103
1845,2020-05-12,8:00 AM,Delhi,-,-,2129,73,7233,103
1846,2020-05-12,8:00 AM,Goa,-,-,7,0,7,103
1847,2020-05-12,8:00 AM,Gujarat,-,-,2780,513,8541,103
1848,2020-05-12,8:00 AM,Haryana,-,-,337,11,730,103
1849,2020-05-12,8:00 AM,Himachal Pradesh,-,-,39,2,59,103
1850,2020-05-12,8:00 AM,Jammu and Kashmir,-,-,427,10,879,103
1851,2020-05-12,8:00 AM,Jharkhand,-,-,78,3,160,103
1852,2020-05-12,8:00 AM,Karnataka,-,-,426,31,862,103
1853,2020-05-12,8:00 AM,Kerala,-,-,489,4,519,103
1854,2020-05-12,8:00 AM,Ladakh,-,-,21,0,42,103
1855,2020-05-12,8:00 AM,Madhya Pradesh,-,-,1747,221,3785,103
1856,2020-05-12,8:00 AM,Maharashtra,-,-,4786,868,23401,103
1857,2020-05-12,8:00 AM,Manipur,-,-,2,0,2,103
1858,2020-05-12,8:00 AM,Meghalaya,-,-,10,1,13,103
1859,2020-05-12,8:00 AM,Mizoram,-,-,1,0,1,103
1860,2020-05-12,8:00 AM,Odisha,-,-,85,3,414,103
1861,2020-05-12,8:00 AM,Puducherry,-,-,6,0,12,103
1862,2020-05-12,8:00 AM,Punjab,-,-,168,31,1877,103
1863,2020-05-12,8:00 AM,Rajasthan,-,-,2264,113,3988,103
1864,2020-05-12,8:00 AM,Tamil Nadu,-,-,2051,53,8002,103
1865,2020-05-12,8:00 AM,Telengana,-,-,800,30,1275,103
1866,2020-05-12,8:00 AM,Tripura,-,-,2,0,152,103
1867,2020-05-12,8:00 AM,Uttarakhand,-,-,46,1,68,103
1868,2020-05-12,8:00 AM,Uttar Pradesh,-,-,1758,80,3573,103
1869,2020-05-12,8:00 AM,West Bengal,-,-,499,190,2063,103
1870,2020-05-13,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,104
1871,2020-05-13,8:00 AM,Andhra Pradesh,-,-,1056,46,2090,104
1872,2020-05-13,8:00 AM,Arunachal Pradesh,-,-,1,0,1,104
1873,2020-05-13,8:00 AM,Assam,-,-,39,2,65,104
1874,2020-05-13,8:00 AM,Bihar,-,-,383,6,831,104
1875,2020-05-13,8:00 AM,Chandigarh,-,-,28,3,187,104
1876,2020-05-13,8:00 AM,Chhattisgarh,-,-,54,0,59,104
1877,2020-05-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,104
1878,2020-05-13,8:00 AM,Delhi,-,-,2512,86,7639,104
1879,2020-05-13,8:00 AM,Goa,-,-,7,0,7,104
1880,2020-05-13,8:00 AM,Gujarat,-,-,3246,537,8903,104
1881,2020-05-13,8:00 AM,Haryana,-,-,342,11,780,104
1882,2020-05-13,8:00 AM,Himachal Pradesh,-,-,39,2,65,104
1883,2020-05-13,8:00 AM,Jammu and Kashmir,-,-,455,10,934,104
1884,2020-05-13,8:00 AM,Jharkhand,-,-,79,3,172,104
1885,2020-05-13,8:00 AM,Karnataka,-,-,433,31,925,104
1886,2020-05-13,8:00 AM,Kerala,-,-,489,4,524,104
1887,2020-05-13,8:00 AM,Ladakh,-,-,21,0,42,104
1888,2020-05-13,8:00 AM,Madhya Pradesh,-,-,1860,225,3986,104
1889,2020-05-13,8:00 AM,Maharashtra,-,-,5125,921,24427,104
1890,2020-05-13,8:00 AM,Manipur,-,-,2,0,2,104
1891,2020-05-13,8:00 AM,Meghalaya,-,-,10,1,13,104
1892,2020-05-13,8:00 AM,Mizoram,-,-,1,0,1,104
1893,2020-05-13,8:00 AM,Odisha,-,-,116,3,437,104
1894,2020-05-13,8:00 AM,Puducherry,-,-,9,1,13,104
1895,2020-05-13,8:00 AM,Punjab,-,-,171,32,1914,104
1896,2020-05-13,8:00 AM,Rajasthan,-,-,2378,117,4126,104
1897,2020-05-13,8:00 AM,Tamil Nadu,-,-,2134,61,8718,104
1898,2020-05-13,8:00 AM,Telengana,-,-,830,32,1326,104
1899,2020-05-13,8:00 AM,Tripura,-,-,2,0,154,104
1900,2020-05-13,8:00 AM,Uttarakhand,-,-,46,1,69,104
1901,2020-05-13,8:00 AM,Uttar Pradesh,-,-,1873,82,3664,104
1902,2020-05-13,8:00 AM,West Bengal,-,-,612,198,2173,104
1903,2020-05-14,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,105
1904,2020-05-14,8:00 AM,Andhra Pradesh,-,-,1142,47,2137,105
1905,2020-05-14,8:00 AM,Arunachal Pradesh,-,-,1,0,1,105
1906,2020-05-14,8:00 AM,Assam,-,-,39,2,80,105
1907,2020-05-14,8:00 AM,Bihar,-,-,388,7,940,105
1908,2020-05-14,8:00 AM,Chandigarh,-,-,28,3,187,105
1909,2020-05-14,8:00 AM,Chhattisgarh,-,-,55,0,59,105
1910,2020-05-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,105
1911,2020-05-14,8:00 AM,Delhi,-,-,2858,106,7998,105
1912,2020-05-14,8:00 AM,Goa,-,-,7,0,7,105
1913,2020-05-14,8:00 AM,Gujarat,-,-,3562,566,9267,105
1914,2020-05-14,8:00 AM,Haryana,-,-,418,11,793,105
1915,2020-05-14,8:00 AM,Himachal Pradesh,-,-,39,2,66,105
1916,2020-05-14,8:00 AM,Jammu and Kashmir,-,-,466,11,971,105
1917,2020-05-14,8:00 AM,Jharkhand,-,-,79,3,173,105
1918,2020-05-14,8:00 AM,Karnataka,-,-,451,33,959,105
1919,2020-05-14,8:00 AM,Kerala,-,-,490,4,534,105
1920,2020-05-14,8:00 AM,Ladakh,-,-,22,0,43,105
1921,2020-05-14,8:00 AM,Madhya Pradesh,-,-,2004,232,4173,105
1922,2020-05-14,8:00 AM,Maharashtra,-,-,5547,975,25922,105
1923,2020-05-14,8:00 AM,Manipur,-,-,2,0,2,105
1924,2020-05-14,8:00 AM,Meghalaya,-,-,10,1,13,105
1925,2020-05-14,8:00 AM,Mizoram,-,-,1,0,1,105
1926,2020-05-14,8:00 AM,Odisha,-,-,143,3,538,105
1927,2020-05-14,8:00 AM,Puducherry,-,-,9,1,13,105
1928,2020-05-14,8:00 AM,Punjab,-,-,200,32,1924,105
1929,2020-05-14,8:00 AM,Rajasthan,-,-,2459,121,4328,105
1930,2020-05-14,8:00 AM,Tamil Nadu,-,-,2176,64,9227,105
1931,2020-05-14,8:00 AM,Telengana,-,-,940,34,1367,105
1932,2020-05-14,8:00 AM,Tripura,-,-,16,0,155,105
1933,2020-05-14,8:00 AM,Uttarakhand,-,-,46,1,72,105
1934,2020-05-14,8:00 AM,Uttar Pradesh,-,-,1902,83,3729,105
1935,2020-05-14,8:00 AM,West Bengal,-,-,702,207,2290,105
1936,2020-05-15,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,106
1937,2020-05-15,8:00 AM,Andhra Pradesh,-,-,1192,48,2205,106
1938,2020-05-15,8:00 AM,Arunachal Pradesh,-,-,1,0,1,106
1939,2020-05-15,8:00 AM,Assam,-,-,39,2,87,106
1940,2020-05-15,8:00 AM,Bihar,-,-,411,7,994,106
1941,2020-05-15,8:00 AM,Chandigarh,-,-,37,3,191,106
1942,2020-05-15,8:00 AM,Chhattisgarh,-,-,56,0,60,106
1943,2020-05-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,106
1944,2020-05-15,8:00 AM,Delhi,-,-,3045,115,8470,106
1945,2020-05-15,8:00 AM,Goa,-,-,7,0,14,106
1946,2020-05-15,8:00 AM,Gujarat,-,-,3753,586,9591,106
1947,2020-05-15,8:00 AM,Haryana,-,-,439,11,818,106
1948,2020-05-15,8:00 AM,Himachal Pradesh,-,-,39,2,74,106
1949,2020-05-15,8:00 AM,Jammu and Kashmir,-,-,485,11,983,106
1950,2020-05-15,8:00 AM,Jharkhand,-,-,87,3,197,106
1951,2020-05-15,8:00 AM,Karnataka,-,-,460,35,987,106
1952,2020-05-15,8:00 AM,Kerala,-,-,491,4,560,106
1953,2020-05-15,8:00 AM,Ladakh,-,-,22,0,43,106
1954,2020-05-15,8:00 AM,Madhya Pradesh,-,-,2171,237,4426,106
1955,2020-05-15,8:00 AM,Maharashtra,-,-,6059,1019,27524,106
1956,2020-05-15,8:00 AM,Manipur,-,-,2,0,3,106
1957,2020-05-15,8:00 AM,Meghalaya,-,-,11,1,13,106
1958,2020-05-15,8:00 AM,Mizoram,-,-,1,0,1,106
1959,2020-05-15,8:00 AM,Odisha,-,-,158,3,611,106
1960,2020-05-15,8:00 AM,Puducherry,-,-,9,1,13,106
1961,2020-05-15,8:00 AM,Punjab,-,-,223,32,1935,106
1962,2020-05-15,8:00 AM,Rajasthan,-,-,2580,125,4534,106
1963,2020-05-15,8:00 AM,Tamil Nadu,-,-,2240,66,9674,106
1964,2020-05-15,8:00 AM,Telengana,-,-,950,34,1414,106
1965,2020-05-15,8:00 AM,Tripura,-,-,29,0,156,106
1966,2020-05-15,8:00 AM,Uttarakhand,-,-,50,1,78,106
1967,2020-05-15,8:00 AM,Uttar Pradesh,-,-,2072,88,3902,106
1968,2020-05-15,8:00 AM,West Bengal,-,-,768,215,2377,106
1969,2020-05-16,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,107
1970,2020-05-16,8:00 AM,Andhra Pradesh,-,-,1252,48,2307,107
1971,2020-05-16,8:00 AM,Arunachal Pradesh,-,-,1,0,1,107
1972,2020-05-16,8:00 AM,Assam,-,-,41,2,90,107
1973,2020-05-16,8:00 AM,Bihar,-,-,438,7,1018,107
1974,2020-05-16,8:00 AM,Chandigarh,-,-,37,3,191,107
1975,2020-05-16,8:00 AM,Chhattisgarh,-,-,56,0,66,107
1976,2020-05-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,107
1977,2020-05-16,8:00 AM,Delhi,-,-,3518,123,8895,107
1978,2020-05-16,8:00 AM,Goa,-,-,7,0,15,107
1979,2020-05-16,8:00 AM,Gujarat,-,-,4035,606,9931,107
1980,2020-05-16,8:00 AM,Haryana,-,-,439,11,818,107
1981,2020-05-16,8:00 AM,Himachal Pradesh,-,-,39,3,76,107
1982,2020-05-16,8:00 AM,Jammu and Kashmir,-,-,513,11,1013,107
1983,2020-05-16,8:00 AM,Jharkhand,-,-,87,3,203,107
1984,2020-05-16,8:00 AM,Karnataka,-,-,480,36,1056,107
1985,2020-05-16,8:00 AM,Kerala,-,-,492,4,576,107
1986,2020-05-16,8:00 AM,Ladakh,-,-,22,0,43,107
1987,2020-05-16,8:00 AM,Madhya Pradesh,-,-,2283,239,4595,107
1988,2020-05-16,8:00 AM,Maharashtra,-,-,6564,1068,29100,107
1989,2020-05-16,8:00 AM,Manipur,-,-,2,0,3,107
1990,2020-05-16,8:00 AM,Meghalaya,-,-,11,1,13,107
1991,2020-05-16,8:00 AM,Mizoram,-,-,1,0,1,107
1992,2020-05-16,8:00 AM,Odisha,-,-,166,3,672,107
1993,2020-05-16,8:00 AM,Puducherry,-,-,9,1,13,107
1994,2020-05-16,8:00 AM,Punjab,-,-,305,32,1935,107
1995,2020-05-16,8:00 AM,Rajasthan,-,-,2677,125,4727,107
1996,2020-05-16,8:00 AM,Tamil Nadu,-,-,2599,71,10108,107
1997,2020-05-16,8:00 AM,Telengana,-,-,959,34,1454,107
1998,2020-05-16,8:00 AM,Tripura,-,-,42,0,156,107
1999,2020-05-16,8:00 AM,Uttarakhand,-,-,51,1,82,107
2000,2020-05-16,8:00 AM,Uttar Pradesh,-,-,2165,95,4057,107
2001,2020-05-16,8:00 AM,West Bengal,-,-,829,225,2461,107
2002,2020-05-17,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,108
2003,2020-05-17,8:00 AM,Andhra Pradesh,-,-,1353,49,2355,108
2004,2020-05-17,8:00 AM,Arunachal Pradesh,-,-,1,0,1,108
2005,2020-05-17,8:00 AM,Assam,-,-,41,2,92,108
2006,2020-05-17,8:00 AM,Bihar,-,-,453,7,1179,108
2007,2020-05-17,8:00 AM,Chandigarh,-,-,51,3,191,108
2008,2020-05-17,8:00 AM,Chhattisgarh,-,-,56,0,67,108
2009,2020-05-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,108
2010,2020-05-17,8:00 AM,Delhi,-,-,3926,129,9333,108
2011,2020-05-17,8:00 AM,Goa,-,-,7,0,17,108
2012,2020-05-17,8:00 AM,Gujarat,-,-,4308,625,10988,108
2013,2020-05-17,8:00 AM,Haryana,-,-,514,13,887,108
2014,2020-05-17,8:00 AM,Himachal Pradesh,-,-,43,3,78,108
2015,2020-05-17,8:00 AM,Jammu and Kashmir,-,-,542,12,1121,108
2016,2020-05-17,8:00 AM,Jharkhand,-,-,113,3,217,108
2017,2020-05-17,8:00 AM,Karnataka,-,-,496,36,1092,108
2018,2020-05-17,8:00 AM,Kerala,-,-,495,4,587,108
2019,2020-05-17,8:00 AM,Ladakh,-,-,22,0,43,108
2020,2020-05-17,8:00 AM,Madhya Pradesh,-,-,2315,243,4789,108
2021,2020-05-17,8:00 AM,Maharashtra,-,-,7088,1135,30706,108
2022,2020-05-17,8:00 AM,Manipur,-,-,2,0,7,108
2023,2020-05-17,8:00 AM,Meghalaya,-,-,11,1,13,108
2024,2020-05-17,8:00 AM,Mizoram,-,-,1,0,1,108
2025,2020-05-17,8:00 AM,Odisha,-,-,196,3,737,108
2026,2020-05-17,8:00 AM,Puducherry,-,-,9,1,13,108
2027,2020-05-17,8:00 AM,Punjab,-,-,1257,32,1946,108
2028,2020-05-17,8:00 AM,Rajasthan,-,-,2839,126,4960,108
2029,2020-05-17,8:00 AM,Tamil Nadu,-,-,3538,74,10585,108
2030,2020-05-17,8:00 AM,Telengana,-,-,971,34,1509,108
2031,2020-05-17,8:00 AM,Tripura,-,-,64,0,167,108
2032,2020-05-17,8:00 AM,Uttarakhand,-,-,51,1,88,108
2033,2020-05-17,8:00 AM,Uttar Pradesh,-,-,2441,104,4258,108
2034,2020-05-17,8:00 AM,West Bengal,-,-,872,232,2576,108
2035,2020-05-18,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,109
2036,2020-05-18,8:00 AM,Andhra Pradesh,-,-,1456,50,2407,109
2037,2020-05-18,8:00 AM,Arunachal Pradesh,-,-,1,0,1,109
2038,2020-05-18,8:00 AM,Assam,-,-,41,2,101,109
2039,2020-05-18,8:00 AM,Bihar,-,-,475,8,1262,109
2040,2020-05-18,8:00 AM,Chandigarh,-,-,51,3,191,109
2041,2020-05-18,8:00 AM,Chhattisgarh,-,-,59,0,86,109
2042,2020-05-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,109
2043,2020-05-18,8:00 AM,Delhi,-,-,4485,160,10054,109
2044,2020-05-18,8:00 AM,Goa,-,-,7,0,29,109
2045,2020-05-18,8:00 AM,Gujarat,-,-,4499,659,11379,109
2046,2020-05-18,8:00 AM,Haryana,-,-,562,14,910,109
2047,2020-05-18,8:00 AM,Himachal Pradesh,-,-,44,3,80,109
2048,2020-05-18,8:00 AM,Jammu and Kashmir,-,-,575,13,1183,109
2049,2020-05-18,8:00 AM,Jharkhand,-,-,113,3,223,109
2050,2020-05-18,8:00 AM,Karnataka,-,-,509,37,1147,109
2051,2020-05-18,8:00 AM,Kerala,-,-,497,4,601,109
2052,2020-05-18,8:00 AM,Ladakh,-,-,24,0,43,109
2053,2020-05-18,8:00 AM,Madhya Pradesh,-,-,2403,248,4977,109
2054,2020-05-18,8:00 AM,Maharashtra,-,-,7688,1198,33053,109
2055,2020-05-18,8:00 AM,Manipur,-,-,2,0,7,109
2056,2020-05-18,8:00 AM,Meghalaya,-,-,11,1,13,109
2057,2020-05-18,8:00 AM,Mizoram,-,-,1,0,1,109
2058,2020-05-18,8:00 AM,Odisha,-,-,220,4,828,109
2059,2020-05-18,8:00 AM,Puducherry,-,-,9,1,13,109
2060,2020-05-18,8:00 AM,Punjab,-,-,1366,35,1964,109
2061,2020-05-18,8:00 AM,Rajasthan,-,-,2992,131,5202,109
2062,2020-05-18,8:00 AM,Tamil Nadu,-,-,4172,78,11224,109
2063,2020-05-18,8:00 AM,Telengana,-,-,992,34,1551,109
2064,2020-05-18,8:00 AM,Tripura,-,-,85,0,167,109
2065,2020-05-18,8:00 AM,Uttarakhand,-,-,52,1,92,109
2066,2020-05-18,8:00 AM,Uttar Pradesh,-,-,2441,104,4259,109
2067,2020-05-18,8:00 AM,West Bengal,-,-,959,238,2677,109
2068,2020-05-19,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,110
2069,2020-05-19,8:00 AM,Andhra Pradesh,-,-,1552,50,2474,110
2070,2020-05-19,8:00 AM,Arunachal Pradesh,-,-,1,0,1,110
2071,2020-05-19,8:00 AM,Assam,-,-,41,2,107,110
2072,2020-05-19,8:00 AM,Bihar,-,-,494,9,1391,110
2073,2020-05-19,8:00 AM,Chandigarh,-,-,54,3,196,110
